"rt","key_press","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","number_of_sets","coherent_direction","coherence","opposite_coherence","dot_radius","dot_life","move_distance","aperture_width","aperture_height","dot_color","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","trial_type","trial_index","time_elapsed","internal_node_id","sona_ID","random_ID","initials","age","gender","resp_confidence","rt_confidence","confidence_CB","sat_CB","pc_info","condition","direction","coherence_level","event","trial","block","phase","screen_resolution","window_resolution","focus"
"215.2249999344349","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","15.651923067008074","[4.119999939575791,16.300000017508864,16.47999999113381,16.629999969154596,16.670000040903687,16.58499985933304,16.694999998435378,16.715000150725245,16.67499984614551,16.78499998524785,16.57500001601875,16.635000007227063,16.610000049695373]","13","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","142","1190690","0.0-6.0-1.0-1.7","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","8","1","training_2","1536 x 864","1396 x 686","true"
"213.28000002540648","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.151153840697727","[10.080000152811408,16.594999935477972,16.644999850541353,16.61500008776784,16.770000103861094,16.55499986372888,16.70500007458031,16.610000049695373,16.730000032112002,16.66500000283122,16.644999850541353,16.70500007458031,16.644999850541353]","13","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","145","1192198","0.0-6.0-1.0-1.8","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","9","1","training_2","1536 x 864","1396 x 686","true"
"201.90999982878566","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","18.220000011338428","[33.67000003345311,16.534999944269657,16.754999989643693,16.650000121444464,16.679999884217978,16.550000058487058,16.68999996036291,16.685000155121088,16.704999841749668,16.675000078976154,16.82500005699694]","11","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","148","1193647","0.0-6.0-1.0-1.9","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","10","1","training_2","1536 x 864","1396 x 686","true"
"225.7400001399219","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.261923073146207","[11.479999870061874,16.670000040903687,16.5200000628829,16.795000061392784,16.559999901801348,17.92000001296401,15.469999983906746,16.59999997355044,16.765000065788627,16.64000004529953,16.644999850541353,16.645000083371997,16.694999998435378]","13","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","151","1194709","0.0-6.0-1.0-1.10","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","11","1","training_2","1536 x 864","1396 x 686","true"
"221.37999976985157","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.64230770144898","[16.28000009804964,16.76000002771616,16.564999939873815,16.564999939873815,16.595000168308616,16.76000002771616,16.684999922290444,16.670000040903687,16.644999850541353,16.675000078976154,16.585000092163682,16.694999998435378,16.869999933987856]","13","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","154","1195847","0.0-6.0-1.0-1.11","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","12","1","training_2","1536 x 864","1396 x 686","true"
"271.69000008143485","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.643333326404292","[16.42500003799796,16.635000007227063,16.83499990031123,16.73500007018447,16.379999928176403,16.635000007227063,16.684999922290444,16.610000049695373,16.68000011704862,17.26499991491437,16.300000017508864,16.490000067278743,16.619999893009663,16.675000078976154,16.679999884217978]","15","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","159","1198352","0.0-6.1-1.1-1.12","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","1","2","training_2","1536 x 864","1396 x 686","true"
"682.7700000721961","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.45304877651719","[7.989999838173389,16.620000125840306,16.56999997794628,16.70500007458031,16.62499993108213,16.694999998435378,16.679999884217978,16.595000168308616,16.749999951571226,16.619999893009663,16.720000188797712,16.635000007227063,16.684999922290444,16.58499985933304,16.754999989643693,16.61500008776784,16.68000011704862,16.66500000283122,16.66500000283122,16.679999884217978,16.635000007227063,16.694999998435378,16.59999997355044,16.71999995596707,16.76000002771616,16.68999996036291,16.56500017270446,16.62499993108213,16.724999994039536,16.57500001601875,16.659999964758754,16.765000065788627,16.67499984614551,16.625000163912773,16.68999996036291,16.779999947175384,16.49500010535121,16.824999824166298,16.580000054091215,16.61500008776784,16.739999875426292]","41","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","162","1200170","0.0-6.1-1.1-1.13","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","2","2","training_2","1536 x 864","1396 x 686","true"
"181.40999996103346","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","15.669999982823025","[5.714999977499247,16.57999982126057,16.64000004529953,16.62499993108213,16.700000036507845,16.814999980852008,17.105000093579292,16.030000057071447,16.66500000283122,16.684999922290444,16.80999994277954]","11","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","165","1201304","0.0-6.1-1.1-1.14","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","3","2","training_2","1536 x 864","1396 x 686","true"
"198.31499992869794","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.284166660625488","[12.335000094026327,16.509999986737967,16.59999997355044,16.605000011622906,16.88999985344708,16.61500008776784,17.370000015944242,17.084999941289425,15.370000153779984,16.60999981686473,16.75000018440187,16.669999808073044]","12","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","168","1202264","0.0-6.1-1.1-1.15","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","4","2","training_2","1536 x 864","1396 x 686","true"
"214.1799998935312","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.34923078549596","[12.790000066161156,16.5049999486655,16.59999997355044,16.8700001668185,16.559999901801348,16.44999999552965,16.675000078976154,16.64999988861382,16.78499998524785,16.530000139027834,16.714999917894602,16.71000011265278,16.700000036507845]","13","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","171","1203380","0.0-6.1-1.1-1.16","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","5","2","training_2","1536 x 864","1396 x 686","true"
"212.58000005036592","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","18.214545445516706","[33.84999977424741,16.645000083371997,16.580000054091215,16.635000007227063,16.64000004529953,16.679999884217978,16.629999969154596,16.68999996036291,16.605000011622906,16.690000193193555,16.714999917894602]","11","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","174","1204474","0.0-6.1-1.1-1.17","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","6","2","training_2","1536 x 864","1396 x 686","true"
"202.27999985218048","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.62363634783436","[16.40999992378056,16.68999996036291,17.35999993979931,16.475000185891986,16.055000014603138,16.515000024810433,16.724999994039536,16.644999850541353,16.670000040903687,16.66500000283122,16.64999988861382]","11","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","177","1205388","0.0-6.1-1.1-1.18","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","7","2","training_2","1536 x 864","1396 x 686","true"
"210.59500006958842","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.76041667815298","[17.865000059828162,16.610000049695373,16.564999939873815,16.66500000283122,16.589999897405505,16.75000018440187,16.629999969154596,16.71999995596707,16.684999922290444,16.620000125840306,16.619999893009663,16.805000137537718]","12","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","180","1206538","0.0-6.1-1.1-1.19","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","8","2","training_2","1536 x 864","1396 x 686","true"
"199.22999991104007","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.158333339262754","[11.720000067725778,15.34499996341765,16.61500008776784,16.549999825656414,16.780000180006027,16.97500003501773,16.67499984614551,16.294999979436398,16.585000092163682,16.68999996036291,16.589999897405505,17.0800001360476]","12","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","183","1207567","0.0-6.1-1.1-1.20","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","9","2","training_2","1536 x 864","1396 x 686","true"
"219.2500000819564","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.73153846954497","[19.705000100657344,14.294999884441495,16.65500015951693,16.694999998435378,16.614999854937196,17.020000144839287,16.419999999925494,16.894999891519547,16.64000004529953,16.790000023320317,16.36000000871718,16.98499987833202,16.435000114142895]","13","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","186","1208647","0.0-6.1-1.1-1.21","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","10","2","training_2","1536 x 864","1396 x 686","true"
"226.2850000988692","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.002142868403876","[7.600000128149986,16.36000000871718,16.639999812468886,17.755000153556466,15.579999890178442,16.515000024810433,16.83000009506941,16.580000054091215,16.724999994039536,16.659999964758754,16.614999854937196,16.670000040903687,16.730000032112002,16.770000103861094]","14","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","189","1209781","0.0-6.1-1.1-1.22","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","11","2","training_2","1536 x 864","1396 x 686","true"
"207.0500000845641","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","15.942500011684993","[8.23500007390976,17.114999936893582,16.005000099539757,16.749999951571226,16.485000029206276,16.740000108256936,16.56999997794628,16.76999987103045,16.66500000283122,16.64000004529953,16.68000011704862,16.654999926686287]","12","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","192","1210928","0.0-6.1-1.1-1.23","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","12","2","training_2","1536 x 864","1396 x 686","true"
"225.6499999202788","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","15.965714285682354","[6.34000007994473,16.659999964758754,16.629999969154596,16.659999964758754,16.605000011622906,16.645000083371997,16.684999922290444,16.694999998435378,16.99999999254942,16.349999932572246,16.530000139027834,16.74499991349876,16.659999964758754,17.315000062808394]","14","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","197","1220565","0.0-6.2-1.2-1.24","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","1","3","training_2","1536 x 864","1396 x 686","true"
"220.5650000832975","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.397307698543255","[13.455000007525086,16.465000109747052,16.694999998435378,16.550000058487058,16.754999989643693,16.605000011622906,16.71999995596707,16.700000036507845,16.605000011622906,16.67499984614551,16.70500007458031,16.56999997794628,16.66500000283122]","13","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","200","1221669","0.0-6.2-1.2-1.25","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","2","3","training_2","1536 x 864","1396 x 686","true"
"227.85499994643033","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.157499996812216","[9.485000045970082,16.774999909102917,16.515000024810433,16.605000011622906,17.354999901726842,15.959999989718199,17.130000051110983,16.115000005811453,16.779999947175384,16.645000083371997,16.71999995596707,16.70500007458031,17.11999997496605,16.294999979436398]","14","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","203","1222947","0.0-6.2-1.2-1.26","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","3","3","training_2","1536 x 864","1396 x 686","true"
"193.595000077039","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.556818165223707","[15.699999872595072,16.564999939873815,16.57500001601875,16.694999998435378,16.59000013023615,16.724999994039536,16.57500001601875,16.824999824166298,16.57500001601875,16.66500000283122,16.635000007227063]","11","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","206","1223956","0.0-6.2-1.2-1.27","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","4","3","training_2","1536 x 864","1396 x 686","true"
"196.02500018663704","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.305909089913424","[12.895000167191029,16.62499993108213,16.494999872520566,16.670000040903687,16.659999964758754,16.645000083371997,16.659999964758754,16.805000137537718,16.95999992080033,16.275000059977174,16.67499984614551]","11","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","209","1224960","0.0-6.2-1.2-1.28","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","5","3","training_2","1536 x 864","1396 x 686","true"
"204.16500000283122","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","15.842083337095877","[7.0149998646229506,17.405000049620867,15.85500012151897,17.019999912008643,16.370000084862113,16.55499986372888,16.515000024810433,16.684999922290444,17.045000102370977,16.374999890103936,16.625000163912773,16.64000004529953]","12","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","212","1226025","0.0-6.2-1.2-1.29","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","6","3","training_2","1536 x 864","1396 x 686","true"
"224.38499983400106","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.498461544800264","[15.619999961927533,15.76000009663403,17.195000080391765,16.134999925270677,16.56999997794628,17.190000042319298,16.499999910593033,16.475000185891986,16.499999910593033,16.52999990619719,16.730000032112002,16.675000078976154,16.59999997355044]","13","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","215","1227137","0.0-6.2-1.2-1.30","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","7","3","training_2","1536 x 864","1396 x 686","true"
"176.04999989271164","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","15.552272723818367","[4.380000056698918,16.739999875426292,16.635000007227063,16.555000096559525,16.76000002771616,16.550000058487058,16.874999972060323,16.700000036507845,16.5049999486655,16.724999994039536,16.64999988861382]","11","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","218","1228149","0.0-6.2-1.2-1.31","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","8","3","training_2","1536 x 864","1396 x 686","true"
"195.9400000050664","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.184166655875742","[11.584999971091747,15.959999989718199,16.55499986372888,16.745000146329403,16.559999901801348,16.795000061392784,16.550000058487058,16.749999951571226,16.635000007227063,16.629999969154596,16.754999989643693,16.68999996036291]","12","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","221","1229163","0.0-6.2-1.2-1.32","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","9","3","training_2","1536 x 864","1396 x 686","true"
"211.2900000065565","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.098076907488014","[9.219999890774488,16.64000004529953,16.610000049695373,16.66500000283122,16.669999808073044,16.620000125840306,16.679999884217978,16.730000032112002,16.629999969154596,16.71000011265278,16.645000083371997,16.679999884217978,16.774999909102917]","13","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","224","1230247","0.0-6.2-1.2-1.33","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","10","3","training_2","1536 x 864","1396 x 686","true"
"230.71000003255904","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.716923081101132","[19.755000015720725,14.304999960586429,16.550000058487058,16.704999841749668,16.625000163912773,16.659999964758754,16.635000007227063,16.64999988861382,16.805000137537718,16.629999969154596,16.679999884217978,16.629999969154596,16.690000193193555]","13","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","227","1231308","0.0-6.2-1.2-1.34","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","11","3","training_2","1536 x 864","1396 x 686","true"
"266.3549999706447","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.040000002249144","[6.709999870508909,16.645000083371997,16.629999969154596,16.65500015951693,16.659999964758754,16.64999988861382,16.740000108256936,16.594999935477972,16.66500000283122,16.645000083371997,16.669999808073044,16.740000108256936,16.629999969154596,16.749999951571226,16.56000013463199,16.694999998435378]","16","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","230","1232487","0.0-6.2-1.2-1.35","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","12","3","training_2","1536 x 864","1396 x 686","true"
